"QTR","CLAIM_TYPE","BRAND","PAYER","METRIC","VALUE"
"2023Q2","NBRX","Nurtec","Medicare","WD_MARKET_SHARE",0.488338
"2023Q3","NBRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.514068
"2023Q3","NBRX","Nurtec","Medicare","FILL_RATE",0.397417
"2023Q3","NBRX","Nurtec","Medicare","PD_CLAIMS",5724
"2023Q3","NBRX","Nurtec","Medicare","PD_MARKET_SHARE",0.503032
"2023Q3","NBRX","Nurtec","Medicare","RJ_RATE",0.445671
"2023Q3","NBRX","Nurtec","Medicare","RV_RATE",0.156912
"2023Q3","NBRX","Nurtec","Medicare","WD",14403
"2023Q3","NBRX","Nurtec","Medicare","WD_MARKET_SHARE",0.480789
"2023Q3","NBRX","Nurtec","Others","FILL_RATE",0.251169
"2023Q3","NBRX","Nurtec","Others","PD_CLAIMS",2792
"2023Q3","NBRX","Nurtec","Others","PD_MARKET_SHARE",0.38875
"2023Q3","NBRX","Nurtec","Others","RJ_RATE",0.334203
"2023Q3","NBRX","Nurtec","Others","RV_RATE",0.414628
"2023Q3","NBRX","Nurtec","Others","WD",11116
"2023Q3","NBRX","Nurtec","Others","WD_MARKET_SHARE",0.489261
"2023Q3","NBRX","Nurtec","Overall","FILL_RATE",0.448642
"2023Q3","NBRX","Nurtec","Overall","PD_CLAIMS",43765
"2023Q3","NBRX","Nurtec","Overall","PD_MARKET_SHARE",0.416013
"2023Q3","NBRX","Nurtec","Overall","RJ_RATE",0.432855
"2023Q3","NBRX","Nurtec","Overall","RV_RATE",0.118503
"2023Q3","NBRX","Nurtec","Overall","WD",97550
"2023Q3","NBRX","Nurtec","Overall","WD_MARKET_SHARE",0.469322
"2023Q3","TRX","Abbvie","Commercial","FILL_RATE",0.778426
"2023Q3","TRX","Abbvie","Commercial","PD_CLAIMS",322775
"2023Q3","TRX","Abbvie","Commercial","PD_MARKET_SHARE",0.55683
"2023Q3","TRX","Abbvie","Commercial","RJ_RATE",0.15541
"2023Q3","TRX","Abbvie","Commercial","RV_RATE",0.066164
"2023Q3","TRX","Abbvie","Commercial","WD",414651
"2023Q3","TRX","Abbvie","Commercial","WD_MARKET_SHARE",0.555612
"2023Q3","TRX","Abbvie","Medicaid","FILL_RATE",0.712318
"2023Q3","TRX","Abbvie","Medicaid","PD_CLAIMS",56984
"2023Q3","TRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.461424
"2023Q3","TRX","Abbvie","Medicaid","RJ_RATE",0.238556
"2023Q3","TRX","Abbvie","Medicaid","RV_RATE",0.049126
"2023Q3","TRX","Abbvie","Medicaid","WD",79998
"2023Q3","TRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.476156
"2023Q3","TRX","Abbvie","Medicare","FILL_RATE",0.708353
"2023Q3","TRX","Abbvie","Medicare","PD_CLAIMS",52875
"2023Q3","TRX","Abbvie","Medicare","PD_MARKET_SHARE",0.509933
"2023Q3","TRX","Abbvie","Medicare","RJ_RATE",0.194815
"2023Q3","TRX","Abbvie","Medicare","RV_RATE",0.096832
"2023Q3","TRX","Abbvie","Medicare","WD",74645
"2023Q3","TRX","Abbvie","Medicare","WD_MARKET_SHARE",0.51675
"2023Q3","TRX","Abbvie","Others","FILL_RATE",0.567245
"2023Q3","TRX","Abbvie","Others","PD_CLAIMS",23653
"2023Q3","TRX","Abbvie","Others","PD_MARKET_SHARE",0.573448
"2023Q3","TRX","Abbvie","Others","RJ_RATE",0.184373
"2023Q3","TRX","Abbvie","Others","RV_RATE",0.248381
"2023Q3","TRX","Abbvie","Others","WD",41698
"2023Q3","TRX","Abbvie","Others","WD_MARKET_SHARE",0.547089
"2023Q3","TRX","Abbvie","Overall","FILL_RATE",0.746797
"2023Q3","TRX","Abbvie","Overall","PD_CLAIMS",456287
"2023Q3","TRX","Abbvie","Overall","PD_MARKET_SHARE",0.538012
"2023Q3","TRX","Abbvie","Overall","RJ_RATE",0.173087
"2023Q3","TRX","Abbvie","Overall","RV_RATE",0.080116
"2023Q3","TRX","Abbvie","Overall","WD",610992
"2023Q3","TRX","Abbvie","Overall","WD_MARKET_SHARE",0.538332
"2023Q3","TRX","Nurtec","Commercial","FILL_RATE",0.774593
"2023Q3","TRX","Nurtec","Commercial","PD_CLAIMS",256890
"2023Q3","TRX","Nurtec","Commercial","PD_MARKET_SHARE",0.44317
"2023Q3","TRX","Nurtec","Commercial","RJ_RATE",0.165557
"2023Q3","TRX","Nurtec","Commercial","RV_RATE",0.05985
"2023Q3","TRX","Nurtec","Commercial","WD",331645
"2023Q3","TRX","Nurtec","Commercial","WD_MARKET_SHARE",0.444388
"2023Q3","TRX","Nurtec","Medicaid","FILL_RATE",0.755732
"2023Q1","NBRX","Abbvie","Commercial","FILL_RATE",0.655679
"2023Q1","NBRX","Abbvie","Commercial","PD_CLAIMS",43939
"2023Q1","NBRX","Abbvie","Commercial","PD_MARKET_SHARE",0.623912
"2023Q1","NBRX","Abbvie","Commercial","RJ_RATE",0.268246
"2023Q1","NBRX","Abbvie","Commercial","RV_RATE",0.076075
"2023Q1","NBRX","Abbvie","Commercial","WD",67013
"2023Q1","NBRX","Abbvie","Commercial","WD_MARKET_SHARE",0.537351
"2023Q1","NBRX","Abbvie","Medicaid","FILL_RATE",0.405359
"2023Q1","NBRX","Abbvie","Medicaid","PD_CLAIMS",6082
"2023Q1","NBRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.430432
"2023Q1","NBRX","Abbvie","Medicaid","RJ_RATE",0.548987
"2023Q1","NBRX","Abbvie","Medicaid","RV_RATE",0.045654
"2023Q1","NBRX","Abbvie","Medicaid","WD",15004
"2023Q1","NBRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.475563
"2023Q1","NBRX","Abbvie","Medicare","FILL_RATE",0.415472
"2023Q1","NBRX","Abbvie","Medicare","PD_CLAIMS",5795
"2023Q1","NBRX","Abbvie","Medicare","PD_MARKET_SHARE",0.467263
"2023Q1","NBRX","Abbvie","Medicare","RJ_RATE",0.408876
"2023Q1","NBRX","Abbvie","Medicare","RV_RATE",0.175652
"2023Q1","NBRX","Abbvie","Medicare","WD",13948
"2023Q1","NBRX","Abbvie","Medicare","WD_MARKET_SHARE",0.496759
"2023Q1","NBRX","Abbvie","Others","FILL_RATE",0.378129
"2023Q1","NBRX","Abbvie","Others","PD_CLAIMS",3942
"2023Q1","NBRX","Abbvie","Others","PD_MARKET_SHARE",0.60064
"2023Q1","NBRX","Abbvie","Others","RJ_RATE",0.287098
"2023Q1","NBRX","Abbvie","Others","RV_RATE",0.334772
"2023Q1","NBRX","Abbvie","Others","WD",10425
"2023Q1","NBRX","Abbvie","Others","WD_MARKET_SHARE",0.489667
"2023Q1","NBRX","Abbvie","Overall","FILL_RATE",0.561688
"2023Q1","NBRX","Abbvie","Overall","PD_CLAIMS",59758
"2023Q1","NBRX","Abbvie","Overall","PD_MARKET_SHARE",0.57726
"2023Q1","NBRX","Abbvie","Overall","RJ_RATE",0.328123
"2023Q1","NBRX","Abbvie","Overall","RV_RATE",0.110189
"2023Q1","NBRX","Abbvie","Overall","WD",106390
"2023Q1","NBRX","Abbvie","Overall","WD_MARKET_SHARE",0.517391
"2023Q1","NBRX","Nurtec","Commercial","FILL_RATE",0.459053
"2023Q1","NBRX","Nurtec","Commercial","PD_CLAIMS",26486
"2023Q1","NBRX","Nurtec","Commercial","PD_MARKET_SHARE",0.376088
"2023Q1","NBRX","Nurtec","Commercial","RJ_RATE",0.430092
"2023Q1","NBRX","Nurtec","Commercial","RV_RATE",0.110855
"2023Q1","NBRX","Nurtec","Commercial","WD",57697
"2023Q1","NBRX","Nurtec","Commercial","WD_MARKET_SHARE",0.462649
"2023Q1","NBRX","Nurtec","Medicaid","FILL_RATE",0.486402
"2023Q1","NBRX","Nurtec","Medicaid","PD_CLAIMS",8048
"2023Q1","NBRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.569568
"2023Q1","NBRX","Nurtec","Medicaid","RJ_RATE",0.464402
"2023Q1","NBRX","Nurtec","Medicaid","RV_RATE",0.049196
"2023Q1","NBRX","Nurtec","Medicaid","WD",16546
"2023Q1","NBRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.524437
"2023Q1","NBRX","Nurtec","Medicare","FILL_RATE",0.467587
"2023Q1","NBRX","Nurtec","Medicare","PD_CLAIMS",6607
"2023Q1","NBRX","Nurtec","Medicare","PD_MARKET_SHARE",0.532737
"2023Q1","NBRX","Nurtec","Medicare","RJ_RATE",0.360156
"2023Q1","NBRX","Nurtec","Medicare","RV_RATE",0.172258
"2023Q1","NBRX","Nurtec","Medicare","WD",14130
"2023Q1","NBRX","Nurtec","Medicare","WD_MARKET_SHARE",0.503241
"2023Q1","NBRX","Nurtec","Others","FILL_RATE",0.241233
"2023Q1","NBRX","Nurtec","Others","PD_CLAIMS",2621
"2023Q1","NBRX","Nurtec","Others","PD_MARKET_SHARE",0.39936
"2023Q1","NBRX","Nurtec","Others","RJ_RATE",0.314404
"2023Q1","NBRX","Nurtec","Others","RV_RATE",0.444363
"2023Q1","NBRX","Nurtec","Others","WD",10865
"2023Q1","NBRX","Nurtec","Others","WD_MARKET_SHARE",0.510333
"2023Q1","NBRX","Nurtec","Overall","FILL_RATE",0.44098
"2023Q1","NBRX","Nurtec","Overall","PD_CLAIMS",43762
